festival_id,festival_name,category,web_site,gmaps_latitud,gmaps_longitud,state_id,municipality_id,location_id,nom_ent,nom_mun,nom_loc,date
1190,Festival de la Lectura y la Poesía,Poesía,http://imacp.gob.mx/,19.05027,-98.19717,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-09-28T18:36:56-05:00
1237,Festival Pasión. Música sacra que te tocará el alma,Música,https://www.facebook.com/IMACP,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-03-24T10:04:58-06:00
748,Agite y Sirva. Festival Itinerante de Videodanza,Videodanza,http://www.agiteysirva.com,19.04562,-98.196,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-06-13T13:59:29-05:00
334,Festival Estatal del Chile en Nogada,Multidisciplinaria,,19.04881,-98.19559,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-07-03T12:18:51-05:00
1411,Festival Vías Alternas,Multidisciplinaria,http://museoferrocarrilesmexicanos.gob.mx/,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-03-24T10:05:35-06:00
992,Festival Internacional de Teatro Puebla Héctor Azar,Teatro,https://www.facebook.com/fitpuebla,19.04585,-98.19988,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-03-24T09:58:27-06:00
1264,Festival Internacional de Cine y Arquitectura (CINETEKTON!),Cine,http://www.cinetekton.com/,0,0,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-03-24T09:57:10-06:00
343,"Festival Internacional Rodará, Circo y Clown",Teatro,,19.05942,-98.23228,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-11-14T10:59:38-06:00
339,Festival del Mole Poblano,Multidisciplinaria,,19.04885,-98.19572,21,114,1,Puebla,Puebla,HERÓICA PUEBLA DE ZARAGOZA,2017-05-22T12:05:23-05:00
1158,Pepenafest. Festival de Reciclaje Creativo ,Artes escénicas,http://pepenafest.org/ ,0,0,21,119,1,Puebla,San Andrés Cholula,SAN ANDRÉS CHOLULA,2017-03-24T10:08:59-06:00
1297,Festival Calpulli Texmocalli,Cultura popular,https://www.facebook.com/festivalcalpullitexmocalli/timeline,0,0,21,132,1,Puebla,San Martín Texmelucan,SAN MARTÍN TEXMELUCAN DE LABASTIDA,2017-08-09T14:44:13-05:00
1243,Festival Internacional Jazzatlán,Música,https://www.facebook.com/festivaljazzatlan,0,0,21,140,1,Puebla,San Pedro Cholula,CHOLULA DE RIVADAVIA,2017-08-08T11:42:47-05:00
793,Festival Vaniloquio,Multidisciplinaria,,19.06357,-98.30632,21,140,1,Puebla,San Pedro Cholula,CHOLULA DE RIVADAVIA,2017-03-24T10:09:46-06:00
1301,Festival Que Chula Cholula,DND,,0,0,21,140,1,Puebla,San Pedro Cholula,CHOLULA DE RIVADAVIA,2017-03-24T10:09:38-06:00
1189,Festival Internacional de Arte Alcateatre,Multidisciplinaria,,0,0,21,143,1,Puebla,San Salvador el Verde,SAN SALVADOR EL VERDE,2017-09-11T11:59:22-05:00
500,Festival Étnico de La Matanza,Multidisciplinaria,http://www.tehuacan.gob.mx,18.46587,-97.39383,21,156,1,Puebla,Tehuacán,TEHUACÁN,2017-08-09T07:24:32-05:00
462,Festival Internacional Tehuacán 1660 Arte y Tradición,Multidisciplinaria,,18.46587,-97.39362,21,156,1,Puebla,Tehuacán,TEHUACÁN,2017-03-24T10:12:48-06:00
1293,Festival del Huehue de Chirrion,DND,http://www.visitateteladeocampo.com,19.81597,-97.8062,21,172,1,Puebla,Tetela de Ocampo,CIUDAD DE TETELA DE OCAMPO,2017-03-24T10:13:05-06:00
1287,Festival del Pan de Queso,Gastronomía,http://www.zacatlan.gob.mx/,19.93508,-97.96115,21,208,1,Puebla,Zacatlán,ZACATLÁN,2017-11-09T09:44:15-06:00
1285,Encuentro Cultural Integral del Elote y el Maíz,Artes y gastronomía,http://www.zacatlan.gob.mx/,19.93508,-97.96115,21,208,1,Puebla,Zacatlán,ZACATLÁN,2017-11-09T11:37:30-06:00
1289,Festival de Danzón,Artes,http://www.zacatlan.gob.mx/,19.93508,-97.96115,21,208,1,Puebla,Zacatlán,ZACATLÁN,2017-11-09T09:34:17-06:00
1288,Festival Ilhuitl Cuaxóchitl,Culturas populares e indígenas,http://www.zacatlan.gob.mx/,20.27654,-97.96115,21,208,1,Puebla,Zacatlán,ZACATLÁN,2017-11-09T09:24:43-06:00
1292,Festival de Rondallas,Música,http://www.zacatlan.gob.mx/,19.93508,-97.96115,21,208,1,Puebla,Zacatlán,ZACATLÁN,2017-03-24T10:14:20-06:00
1286,Feria de la Sidra,Gastronomía,http://www.zacatlan.gob.mx/,19.93508,-97.96115,21,208,1,Puebla,Zacatlán,ZACATLÁN,2017-11-09T11:27:08-06:00
1290,Feria del Tamal,Gastronomía,,19.90654,-97.93986,21,208,29,Puebla,Zacatlán,SAN MIGUEL TENANGO,2017-11-09T08:49:51-06:00
1501,Feria del Mole,Gastronomía,,0,0,21,208,36,Puebla,Zacatlán,TOMATLÁN,2017-11-09T08:51:19-06:00
890,Festival de Huapango. Ahuacatlán de Guadalupe,Multidisciplinaria,,0,0,22,2,11,Querétaro,Pinal de Amoles,AHUACATLÁN DE GUADALUPE,2017-10-30T09:38:09-06:00
5,Encuentro Nacional e Internacional de Guitarra Querétaro,Música,https://www.facebook.com/encuentro.guitarra.queretaro/,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-05-19T11:32:07-05:00
1145,Photofest Querétaro,Fotografía,http://www.photofest.com.mx/,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-02-02T12:18:34-06:00
1412,Festival Internacional del Folklore,,,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2016-09-09T11:02:30-05:00
1177,Festival Internacional Jazz de Verano,Música,https://www.facebook.com/search/top/?q=%E2%80%AA%23%E2%80%8Ejazzdeverano%E2%80%AC,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-07-10T12:47:03-05:00
18,Festival Querétaro Cultura para Todos,Multidisciplinaria,,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-02-09T13:42:27-06:00
691,Festival Internacional de Salterio,Música,,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-08-15T13:09:02-05:00
692,Festival Universitario El Otoño en la Cultura ,Multidisciplinaria,http://www.uaq.mx,null,null,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2008-11-21T12:52:53-06:00
709,Festival Internacional de Danza Ibérica Contemporánea en México,Danza,http://www.ibericacontemporanea.com.mx/index.php/es/,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-05-18T12:57:50-05:00
688,Encuentro de las Culturas Populares y los Pueblos Indígenas en Querétaro,Culturas populares e indígenas,http://culturaqueretaro.gob.mx/iqca/sitio/Eventoscontroller/evento/83,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-08-03T11:23:16-05:00
782,CutOut Fest. Festival Internacional de Animación México,Cine,http://www.cutoutfest.com/,20.59506,-100.38874,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-11-07T07:43:41-06:00
1392,Festival Afrika Fusión,Música,http://revistaspot.mx/agenda/festival-afrika-fusion-2017-en-queretaro/,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-06-20T11:00:36-05:00
1269,Muestra Internacional de Cine Documental,Cine,http://www.culturaqueretaro.gob.mx,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-09-11T11:21:49-05:00
1380,Encuentro Internacional de Teatro Alternativo,Teatro,,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-06-19T11:29:55-05:00
946,FestivAlterNativo,Música,https://es-es.facebook.com/FestivAlterNativo/info/?tab=page_info,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-07-04T08:06:25-05:00
818,Festival Internacional Siguientescena,Artes escénicas,,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-07-04T08:25:50-05:00
1346,Festival de Comunidades Extranjeras,,,0,0,22,14,1,Querétaro,Querétaro,SANTIAGO DE QUERÉTARO,2017-04-12T08:56:17-05:00
1254,Festival Internacional de Coros Infantiles de la FPMC,Artes escénicas,https://www.facebook.com/pages/Festival-Internacional-de-Coros-Infantiles-de-la-FPMC/291297974233044?fref=ts,0,0,23,1,1,Quintana Roo,Cozumel,COZUMEL,2017-05-12T13:09:23-05:00
1461,Festival Otoño Cultural Cozumel,Multidisciplinaria,,20.51206,-86.94442,23,1,1,Quintana Roo,Cozumel,COZUMEL,2017-01-11T12:03:28-06:00
780,Festival del Tiburón Ballena ,Multidisciplinaria,http://islamujeres.gob.mx/isla/?p=6337,0,0,23,3,1,Quintana Roo,Isla Mujeres,ISLA MUJERES,2017-08-04T11:02:22-05:00
779,Aniversario de la Fundación de Isla Mujeres,Multidisciplinaria,,0,0,23,3,1,Quintana Roo,Isla Mujeres,ISLA MUJERES,2017-08-04T10:47:05-05:00
971,Festival de Cultura del Caribe,Multidisciplinaria,http://festivaldeculturadelcaribe.com/,0,0,23,4,1,Quintana Roo,Othón P. Blanco,CHETUMAL,2017-05-22T13:18:18-05:00
961,Festival Cultural Hungría,Música,http://hungriaencancun.blogspot.mx/, https://www.facebook.com/8o-Festival-Cultural-Hungr%C3%ADa-en-Canc%C3%BAn-1010051155749157/home,0,0,23,1,Quintana Roo,Othón P. Blanco,CHETUMAL,2017-05-22T11:31:40-05:00
1037,Festival Internacional de las Culturas Mahahual Cruzando Fronteras,Multidisciplinaria,http://www.mahahualcruzandofronteras.com,0,0,23,4,53,Quintana Roo,Othón P. Blanco,MAHAHUAL,2017-03-15T12:47:53-06:00
1417,Festival Internacional de Música Cancún (FIM),Música,http://www.fimcancun.com/index.html,0,0,23,5,1,Quintana Roo,Benito Juárez,CANCÚN,2017-08-18T12:16:26-05:00
882,Danxica. Festival Internacional de Danza Contemporánea,Danza,http://www.danxica.com,21.14696,-86.82275,23,5,1,Quintana Roo,Benito Juárez,CANCÚN,2017-11-09T07:03:33-06:00
1209,Festival Internacional de Arte Público Cancún,Multidisciplinaria,http://www.wearewad.com,0,0,23,5,1,Quintana Roo,Benito Juárez,CANCÚN,2017-02-02T12:12:51-06:00
1159,Festival Oasis Jazz U,Música,,0,0,23,5,1,Quintana Roo,Benito Juárez,CANCÚN,2017-05-02T10:15:30-05:00
1224,Festival de Poesía Cuatro Conjuros,Poesía,http://cuatroconjuros.blogspot.mx/,0,0,23,5,1,Quintana Roo,Benito Juárez,CANCÚN,2016-02-15T10:44:20-06:00
555,Festival de Tradiciones de Vida y Muerte de Xcaret,Multidisciplinaria,http://www.festivaldevidaymuerte.com/,0,0,23,8,1,Quintana Roo,Solidaridad,PLAYA DEL CARMEN,2017-10-17T10:05:10-05:00
1498,Riviera Maya Jazz Festival,Música,http://rivieramayajazzfestival.com/,0,0,23,8,1,Quintana Roo,Solidaridad,PLAYA DEL CARMEN,2017-10-20T13:49:33-05:00
933,Jazzfest Real de Catorce,Música,http://culturaslp.gob.mx/,0,0,24,6,1,San Luis Potosí,Catorce,REAL DE CATORCE,2017-08-11T13:49:42-05:00
1494,Festival Internacional de Jazz de la Huasteca Julian Santandreu,Multidisciplinaria,http://huastecajazzfest.com/#,0,0,24,13,1,San Luis Potosí,Ciudad Valles,CIUDAD VALLES,2017-09-05T13:14:35-05:00
1433,Festival de Danza Contemporánea Jueves en Movimiento,Danza,http://www.uaslp.mx,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-10-30T12:25:26-06:00
1386,Encuentro Estatal de Artes Escénicas en Espacios no Convencionales,Multidisciplinaria,http://www.culturaslp.gob.mx,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-07-03T10:53:50-05:00
1476,Festival de Fomento a la Lectura,Multidisciplinaria,http://unlibrounamigo.mx/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-03-21T18:13:05-06:00
934,Encuentro de Mujeres Poetas en el Valle de Tangamanga,Poesía,http://www.culturaslp.gob.mx,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2016-07-30T14:14:35-05:00
1396,Festival de Öpera de San Luis,,http://www.operasanluis.com/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-06-19T14:31:26-05:00
349,Festival de Música Antigua y Barroca Los Fundadores,Música,,22.14958,-100.97752,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-11-03T13:50:06-06:00
1359,Festival Internacional de Novela Negra,Literatura,http://dgp.cultura.gob.mx/huellasdelcrimen/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-08-10T17:17:40-05:00
1096,Festival de la Zona Media,Multidisciplinaria,http://culturaslp.gob.mx/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-11-17T11:16:12-06:00
1100,Festival de Cine México-Alemania (Cinema) ,Cine,http://www.festival-cinema.com/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-09-01T15:01:44-05:00
352,Muestra Anual del Folklor,Danza,http://www.culturaslp.gob.mx/,null,null,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2008-03-28T12:38:19-06:00
449,Festival del Son,Música,,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-04-20T12:51:55-05:00
1371,Rodando Film Festival,DND,,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-05-23T09:05:17-05:00
1491,Futuro Festival,Música emergente y alternativa,https://www.facebook.com/futurofestivalslp/,22.15041,-100.97282,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-08-17T13:20:14-05:00
1460,2° Festival de Arte Flamenco,Baile Flamenco,http://culturaslp.gob.mx/2-festival-de-arte-flamenco-SLP,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-01-06T12:44:48-06:00
453,Programa Cultural de Semana Santa,Multidisciplinaria,,null,null,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2007-04-12T18:46:56-05:00
347,Festival de Danzas Étnicas de la Huasteca Potosina,Danza,,null,null,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2007-04-13T13:45:55-05:00
1389,Festival de la Cantera,,http://festivaldelacantera.com/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-04-05T11:52:11-05:00
456,Festival de Música Vernácula,Música,,null,null,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2007-04-12T18:51:35-05:00
1266,Fotovisión,Fotografía,www.institutopotosinodebellasartes.com,22.14988,-100.97219,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-08-21T07:22:30-05:00
1379,Festival Internacional de Cine de San Luis Potosí (FICSLP),Cine,https://www.facebook.com/FICSLP,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-09-13T11:43:05-05:00
1003,Festival Música Libre,Música,http://centrodelasartesslp.gob.mx/home/,22.13913,-100.96993,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-03-27T12:21:22-06:00
1049,Folk Fest. Homenaje a la Tierra,Danza Folklórica,http://institutopotosinodebellasartes.com/nosotros.asp,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2016-04-19T10:21:40-05:00
350,Festival de San Luis,Multidisciplinaria,http://culturaslp.gob.mx/,22.14958,-100.97752,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-08-21T11:12:25-05:00
968,Encuentro Internacional de Arte y Significación,Multidisciplinaria,http://centrodelasartesslp.gob.mx/home/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2016-08-19T13:51:07-05:00
351,Festival Internacional de Danza Contemporánea Lila López,Danza Contemporánea,,22.14958,-100.97752,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-08-08T10:22:18-05:00
1499,San Luis Blues Fest,Multidisciplinaria,http://www.uaslp.mx/DifusionCultural/Paginas/AgendaCultural/eventos/2017/10octubre/sanluisbluesfest2017.aspx,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-10-30T12:07:37-06:00
554,Festival Internacional Letras en San Luis,Literatura,http://sanluisvive.sanluis.gob.mx,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-07-04T11:25:18-05:00
1338,Muestra Estatal de Teatro,Teatro,https://www.facebook.com/search/str/teatro+polivalente+del+ceart+slp/keywords_top, https://www.facebook.com/search/top/?q=centro%20de%20las%20artes%20de%20san%20luis%20potos%C3%AD,22.13877,-100.97086,24,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-05-22T07:41:09-05:00
1387,Festival de Opera de San Luis Potosí,Música,,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-10-30T12:25:18-06:00
1397,Festival Internacional de Jazz Jorge Martínez Zapata,,http://culturaslp.gob.mx/,0,0,24,28,1,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSÍ,2017-09-05T12:50:08-05:00
254,Festival del Desierto del Altiplano Potosino,Multidisciplinaria,http://festivaldeldesierto.com.mx/,0,0,24,48,1,San Luis Potosí,Villa de la Paz,VILLA DE LA PAZ,2017-05-12T07:21:50-05:00
1204,Festival Yoreme Sinaloa,Multidisciplinaria,http://www.culturasinaloa.gob.mx/,0,0,25,6,0,Sinaloa,Culiacán,TOTAL DEL MUNICIPIO,2016-11-18T13:21:57-06:00
152,Festival Internacional de Danza Contemporánea  José Limón,Danza,http://www.culturasinaloa.gob.mx/,0,0,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-04-20T08:27:11-05:00
726,Festival de la Juventud Sinaloa,Multidisciplinaria,http://www.culturasinaloa.gob.mx,0,0,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-05-30T08:20:25-05:00
724,Festival Universitario de la Cultura,Multidisciplinaria,http://www.culturauas.mx/,0,0,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-05-18T12:01:10-05:00
162,Festival Cultural Sinaloa,Multidisciplinaria,http://www.culturasinaloa.gob.mx, http://institutosinaloensedecultura.gob.mx,24.81135,-107.39358,25,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-08-09T12:09:43-05:00
153,Festival de Rock Sinaloa,Música,festivalderock@culturasinaloa.gob.mx,0,0,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-11-08T14:54:49-06:00
146,Festival Internacional de Teatro de Títeres Nortiteres ,Teatro,http://festivalnortiteres.com,24.83055,-107.38142,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-11-09T13:17:27-06:00
240,Festival de Cultura Infantil Sinaloa,Multidisciplinaria,http://www.culturasinaloa.gob.mx/,0,0,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2016-04-22T18:13:19-05:00
154,Festival Internacional de Guitarra,Música,http://www.internationalguitarculiacan.com,24.81135,-107.39359,25,6,1,Sinaloa,Culiacán,CULIACÁN ROSALES,2017-03-24T11:03:40-06:00
141,Festival Internacional de las Artes Navachiste,Multidisciplinaria,https://www.facebook.com/FundacionCulturalNavachiste/?fref=ts,0,0,25,11,1,Sinaloa,Guasave,GUASAVE,2017-03-08T11:47:54-06:00
965,Festival Internacional de Teatro. Escena Mazatlán,Teatro,http://www.culturamazatlan.com.mx/descargas/cartelera/escenamazatlan17,0,0,25,12,1,Sinaloa,Mazatlán,MAZATLÁN,2017-09-11T13:02:05-05:00
1478,Mazatlán Jazz Festival ,,,0,0,25,12,1,Sinaloa,Mazatlán,MAZATLÁN,2017-03-27T11:15:04-06:00
589,Carnaval Internacional de Mazatlán,Multidisciplinaria,http://www.carnavalmazatlan.net/publicacion.php?id=378,0,0,25,12,1,Sinaloa,Mazatlán,MAZATLÁN,2017-01-05T12:29:28-06:00
163,Festival Cultural Mazatlán,Multidisciplinaria,http://www.culturamazatlan.com.mx,0,0,25,12,1,Sinaloa,Mazatlán,MAZATLÁN,2017-10-16T14:23:04-05:00
170,Festival  Dr. Alfonso Ortiz Tirado Internacional (FAOT),Multidisciplinaria,http://festivalortiztirado.gob.mx/,0,0,26,3,0,Sonora,Alamos,TOTAL DEL MUNICIPIO,2017-01-10T12:20:21-06:00
1002,Festival Internacional de Cine Álamos Mágico (FICAM),Cine,http://www.festivaldecinealamos.org, https://www.facebook.com/FICAMcine/posts/577557505655876?stream_ref=5,27.02159,-108.93543,26,1,Sonora,Alamos,ÁLAMOS,2017-07-27T10:56:02-05:00
634,Festival Conmemorativo de la Gesta Heróica del 6 de abril,Multidisciplinaria,http://www.caborca.gob.mx,0,0,26,17,1,Sonora,Caborca,HEROICA CABORCA,2017-07-17T07:18:27-05:00
241,Festival Tetabiakte,Multidisciplinaria,https://www.facebook.com/CulturaAytoCajeme/,0,0,26,18,1,Sonora,Cajeme,CIUDAD OBREGÓN,2017-11-08T11:17:56-06:00
261,Feria del Cobre,Multidisciplinaria,https://www.facebook.com/events/142562202596746/,30.98353,-110.3013,26,19,1,Sonora,Cananea,HEROICA CIUDAD DE CANANEA,2017-05-22T11:13:41-05:00
257,Festival del Mar Bermejo,Multidisciplinaria,https://www.facebook.com/culturayarteguaymas/,0,0,26,29,1,Sonora,Guaymas,HEROICA GUAYMAS,2017-07-07T12:43:26-05:00
910,Festival de la Calaca Guaymas,Cultura popular,,0,0,26,29,1,Sonora,Guaymas,HEROICA GUAYMAS,2016-09-12T13:06:50-05:00
1053,Festival Internacional de Cine de Hermosillo (FICH),Cine,http://fich.mx/,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-11-10T11:29:10-06:00
808,Festival Internacional de Cine en el Desierto (FICDesierto),Cine,https://www.facebook.com/FICDesierto,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-05-02T10:01:00-05:00
788,Festival de la Palabra,Literatura,https://www.facebook.com/albabrenda.mendezestrada,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2016-08-17T11:43:13-05:00
710,XII Festival de Teatro Universitario,Teatro,,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-08-24T07:42:02-05:00
569,Festival del Pitic,Multidisciplinaria,http://festivaldelpitic.com/,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-05-26T12:09:33-05:00
255,Festival Cultural Kino,Multidisciplinaria,https://www.facebook.com/pages/XVII-Edicion-del-Festival-Cultural-Kino-sede-Magdalena-de-Kino-Sonora/271450389697097?fref=ts,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-05-09T13:12:24-05:00
580,Festival Internacional de Guitarra de Sonora,Música,http://figsonora.com/,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-10-20T12:32:03-05:00
434,La Muestra Internacional Un Desierto para la Danza,Danza, http://www.undesiertoparaladanza.gob.mx,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-04-04T07:58:01-05:00
1228,"Festival Malabarero, Encuentro Internacional de Artes Circenses",Artes circenses,https://www.facebook.com/pages/Festival-Malabarero/239905106076553?fref=ts,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2016-02-16T12:57:09-06:00
742,Horas de Junio. Encuentro Hispanoamericano de Escritores,Literatura,https://issuu.com/editorialunison/docs/horas_de_junio_dossier/1,29.09008,-110.96174,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-05-29T10:47:56-05:00
1495,Festival Foto Sonora,Fotografía,https://www.facebook.com/ArtesVisualesISC?fref=nf,0,0,26,30,1,Sonora,Hermosillo,HERMOSILLO,2017-09-07T12:09:27-05:00
1342,FestVital Xepe an Cöicoos y las músicas del mundo,Multidisciplinaria,http://www.hamaccaziim.com, https://www.facebook.com/HamacCazziim/,0,0,26,1,Sonora,Hermosillo,PUNTA CHUECA,2017-04-26T08:14:39-05:00
618,Festival Luna de Montaña,Multidisciplinaria,http://www.isc.gob.mx,0,0,26,30,289,Sonora,Hermosillo,HERMOSILLO,2016-10-31T12:23:35-06:00
258,Festival Cultural Álvaro Obregón Salido,Multidisciplinaria,,null,null,26,33,1,Sonora,Huatabampo,HUATABAMPO,2008-09-23T14:42:19-05:00
166,Festival de las Artes,Multidisciplinaria,,0,0,26,42,1,Sonora,Navojoa,NAVOJOA,2016-09-13T12:41:50-05:00
629,Fiestas del Pueblo Agua y Sol,Multidisciplinaria,http://www.puertopenasco.gob.mx,0,0,26,48,1,Sonora,Puerto Peñasco,PUERTO PEÑASCO,2017-01-23T10:16:58-06:00
628,Fiestas de la Marina,Multidisciplinaria,,null,null,26,48,1,Sonora,Puerto Peñasco,PUERTO PEÑASCO,2008-03-28T11:40:29-06:00
45,Jornadas Binacionales de Literatura <i>Abigael Bohórquez</i>,Literatura,http://www.baja-cactus.com/jornadasliterarias/index.php,null,null,26,55,1,Sonora,San Luis Río Colorado,SAN LUIS RÍO COLORADO,2008-06-13T13:32:39-05:00
1438,Festival Tierra Sonora,Multidisciplinaria,https://www.facebook.com/festivaltierrasonora/,0,0,26,55,1,Sonora,San Luis Río Colorado,SAN LUIS RÍO COLORADO,2017-11-06T12:09:25-06:00
1020,Expresarte,Multidisciplinaria,http://www.expresartesanluis.com/,0,0,26,55,1,Sonora,San Luis Río Colorado,SAN LUIS RÍO COLORADO,2016-11-10T14:24:24-06:00
860,Feria de la Pitaya,Artes y gastronomía,,29.42865,-110.39007,26,66,1,Sonora,Ures,HEROICA CIUDAD DE URES,2017-06-26T10:37:55-05:00
630,Festival  Cultural Profesor Enrique Quijada Parra,Multidisciplinaria,http://isc.gob.mx/festivales/,0,0,26,66,1,Sonora,Ures,HEROICA CIUDAD DE URES,2017-05-02T09:55:38-05:00
1084,Festival de Títeres y Teatro para Niños ,Artes escénicas,http://iec.tabasco.gob.mx,0,0,27,4,1,Tabasco,Centro,VILLAHERMOSA,2017-05-29T10:59:35-05:00
568,Encuentro Iberoamericano de Poesía Carlos Pellicer ,Literatura,http://iec.tabasco.gob.mx/,0,0,27,4,1,Tabasco,Centro,VILLAHERMOSA,2017-03-02T11:22:18-06:00
264,Festival Cultural Ceiba Tabasco,Multidisciplinaria,http://www.festivalceiba.org.mx/,0,0,27,4,1,Tabasco,Centro,VILLAHERMOSA,2017-10-16T13:37:32-05:00
550,Festival Nacional de Danza Folklórica Rosa del Carmen Dehesa Rosado,Danza Folklórica,,0,0,27,4,1,Tabasco,Centro,VILLAHERMOSA,2017-05-23T08:21:54-05:00
173,Festival de Danza 2016,Danza,http://iec.tabasco.gob.mx/content/dan-conocer-los-grupos-que-participar%C3%A1n-en-el-festival-de-danza-2016,0,0,27,4,1,Tabasco,Centro,VILLAHERMOSA,2016-07-12T11:40:24-05:00
