museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod,,,
1469,Museo del Objeto del Objeto (MODO),Arte,2010-10-21,"Museo del Objeto del Objeto, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Colima 145,Col. La Roma,6700,,http://elmodo.mx,,mhuerta@elmodo.mx, contacto@elmodo.mx,MUSEOMODO,-99.15915,19.42026,http://sic.gob.mx/ficha.php?table=museo&table_id=1469,2017-03-31 09:44:28-06,,
796,Museo de la Caricatura,Arte,1987-03-19,"Sociedad Mexicana de Caricaturistas, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Donceles 99,Centro Historico,6020,,http://museodelacaricatura.org/,https://www.facebook.com/museodelacaricatura,museodelacaricatura2014@gmail.com,,-99.13266,19.4357,http://sic.gob.mx/ficha.php?table=museo&table_id=796,2017-03-13 11:47:43-06,,,
883,Museo de la Charreria,Historia,1973-01-01,"Federacion Mexicana de Charreria, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Isabel la Catolica 108 esq. Izazaga,Centro Historico,6080,,,http://www.fmcharreria.com/museo,fedmexch@prodigy.net.mx,,-99.13722,19.42611,http://sic.gob.mx/ficha.php?table=museo&table_id=883,2017-03-13 11:42:24-06,,,
797,Museo de la Ciudad de Mexico,Arte,1964-10-31,Secretaria de Cultura de la Ciudad de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Jose Maria Pino Suarez 30,Centro Historico,6060,,http://www.cultura.cdmx.gob.mx/recintos/mcm,https://www.facebook.com/pages/Museo-de-la-Ciudad-de-M%C3%A9xico/515150795250771?fref=ts,museodelaciudaddemexico@gmail.com,museomexico,-99.13258,19.42875,http://sic.gob.mx/ficha.php?table=museo&table_id=797,2017-03-31 09:12:11-06,,,
503,Herbario Medicinal del IMSS,Antropologia,1978-06-01,IMSS,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Cuauhtemoc 330,Col. Doctores,66725,,,http://leonardobeltrann.blogspot.mx/2012/04/el-herbario-nacional-de-plantas.html,herbarioimss@yahoo.com.mx,,-99.15481,19.40952,http://sic.gob.mx/ficha.php?table=museo&table_id=503,2017-11-27 18:24:11-06,,,
1780,Museo del Bicentenario (Torre Latino),Historia,2010-10-12,,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Eje central 2,Centro,6000,,http://torrelatinoamericana.com.mx/,,rhernandez@torrelatino.com,,-99.1407,19.43397,http://sic.gob.mx/ficha.php?table=museo&table_id=1780,2016-06-11 15:15:13-05,,,
911,Mapoteca Manuel Orozco y Berra,Especializado,1977-01-01,"Servicio de Informacion Agroalimentaria y Pesquera, Secretaria de Agricultura Ganaderia Desarrollo Rural Pesca y Alimentacion",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Observatorio 192,Col. Observatorio,11860,,,http://www.siap.gob.mx/mapotecasiap/,mmoyb@siap.gob.mx,,-99.19625,19.40351,http://sic.gob.mx/ficha.php?table=museo&table_id=911,2015-09-02 13:47:40-05,,,
1874,Museo del Centenario del Ejercito Mexicano,Historia,2013-11-19,Secretaria de la Defensa Nacional (SEDENA),9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Blvd. Manuel Avila Camacho esq. Av. Industria Militar,Lomas de Sotelo,11200,,http://www.gob.mx/sedena/acciones-y-programas/museo-del-centenario-del-ejercito-mexicano,,,,-99.21577,19.44041,http://sic.gob.mx/ficha.php?table=museo&table_id=1874,2017-02-23 22:28:09-06,,,
673,Museo Nacional de Historia Castillo de Chapultepec,Historia,1944-09-27,Secretaria de Cultura/INAH,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Bosque de Chapultepec 1ra. seccion,Col. San Miguel Chapultepec,11580,,http://www.inah.gob.mx/especiales/203-museo-nacional-de-historia-castillo-de-chapultepec-,,servicios.mnh@inah.gob.mx, difusion.mnh@inah.gob.mx,Museodehistoria,-99.18204,19.42036,http://sic.gob.mx/ficha.php?table=museo&table_id=673,2016-06-07 12:11:07-05,,
658,Museo de Arte Moderno (MAM),Arte,1964-09-20,Secretaria de Cultura/INBA,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Paseo de la Reforma s/n esq. Gandhi,Bosque de Chapultepec,11560,,http://www.museoartemoderno.com/,https://es-es.facebook.com/AmigosMAM,info@mam.org.mx,museoAmodernoMX,-99.18009,19.42349,http://sic.gob.mx/ficha.php?table=museo&table_id=658,2016-06-07 11:07:38-05,,,
1478,"Museo Soumaya, Plaza Carso",Arte,2011-03-28,"Fundacion Carlos Slim, A.C.",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Blvd. Miguel de Cervantes Saavedra 303,Col. Ampl. Granada,11529,,http://www.soumaya.com.mx/index.php/esp,,museo@soumaya.org.mx,ElMuseoSoumaya,-99.20462,19.44066,http://sic.gob.mx/ficha.php?table=museo&table_id=1478,2016-06-07 13:30:34-05,,,
478,La Casa Luis Barragan,Arte,1998-10-20,"Fundacion de Arquitectura Tapatia Luis Barragan, A.C.",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Gral. Francisco Ramirez 14-16,Col. Ampliacion Daniel Garza,11840,,http://www.casaluisbarragan.org,,casaluisbarragan@gmail.com,Casa_Barragan,-99.19255,19.41053,http://sic.gob.mx/ficha.php?table=museo&table_id=478,2017-03-30 13:49:50-06,,,
1614,Museo de Geofisica,Ciencia y tecnologia,2010-09-10,UNAM/Instituto de Geofisica,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Victoriano Zepeda 53,Col. Observatorio,11860,,http://www.geofisica.unam.mx/museo/antecedentes.html,,museo@geofisica.unam.mx,,-99.19543,19.40487,http://sic.gob.mx/ficha.php?table=museo&table_id=1614,2016-06-07 13:41:01-05,,,
1232,Museo de Caballeria,Historia,2006-04-16,Secretaria de la Defensa Nacional (SEDENA)/Direccion General de Archivo e Historia,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,"Av. Mexico Tacuba, Campo Militar 1-B",Col. Popotla,11411,,http://www.gob.mx/sedena/acciones-y-programas/museo-de-caballeria,,mus_cab@mail.sedena.gob.mx,,-99.17576,19.45087,http://sic.gob.mx/ficha.php?table=museo&table_id=1232,2016-06-16 07:50:50-05,,,
548,Museo Casa de la Bola,Arte,1991-05-27,"Fundacion Cultural Antonio Haghenbeck de la Lama, I.A.P.",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Parque Lira 136,Col. Tacubaya,11860,,https://www.facebook.com/museoshaghenbeck/?fref=mentions,https://www.facebook.com/Museo-Casa-de-la-Bola-135464683224312/,casadelabola.edu@gmail.com,,-99.18874,19.40558,http://sic.gob.mx/ficha.php?table=museo&table_id=548,2017-08-29 11:54:13-05,,,
970,"Galeria de Historia, Museo del Caracol",Historia,1960-11-01,Secretaria de Cultura/INAH,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Rampa de acceso al Castillo de Chapultepec s/n,"Col. San Miguel Chapultepec,  1ra. seccion",11580,,http://www.inah.gob.mx/es/red-de-museos/264-museo-del-caracol-galeria-de-historia,https://www.facebook.com/museo.delcaracol,ignacio_luna@inah.gob.mx,,-99.1833,19.41895,http://sic.gob.mx/ficha.php?table=museo&table_id=970,2017-03-30 13:43:47-06,,,
375,Papalote Museo del Niño,Ciencia y tecnologia,1996-11-01,"Museo Interactivo Infantil, A.C. ",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Constituyentes 268,"Col. Daniel Garza, 2da. Seccion del Bosque de Chapultepec",11830,,http://www.papalote.org.mx,https://www.facebook.com/PapaloteMuseo,,Papalote_Museo,-99.19504,19.41206,http://sic.gob.mx/ficha.php?table=museo&table_id=375,2017-06-02 10:13:50-05,,,
858,Museo Tecnologico de la Comision Federal de Electricidad (MUTEC) ,Ciencia y tecnologia,1970-11-20,Comision Federal de Electricidad (CFE),9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Grande del Bosque s/n,2da. seccion del Bosque de Chapultepec,11870,,http://www.cfe.gob.mx/mutec/es,https://www.facebook.com/MuseoTecnologico.cfe/timeline?ref=page_internal,difusion.mutec@cfe.gob.mx, mutec@cfe.gob.mx,MUTEC_CFE,-99.19437,19.41437,http://sic.gob.mx/ficha.php?table=museo&table_id=858,2017-01-10 12:41:33-06,,
807,Museo Nacional de Antropologia (MNA),Antropologia,1964-09-17,Secretaria de Cultura/INAH,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Paseo de la Reforma s/n,Col. Chapultepec Polanco,11560,,http://www.mna.inah.gob.mx/,,miguel_zinden@inah.gob.mx,mna_inah,-99.18556,19.42588,http://sic.gob.mx/ficha.php?table=museo&table_id=807,2017-06-30 19:45:35-05,,,
238,Museo de Historia Natural y Cultura Ambiental,Ciencia y tecnologia,1964-10-24,Gobierno de la Ciudad de Mexico/Secretaria del Medio Ambiente/Direccion General de Bosques Urbanos,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,2a. seccion del Bosque de Chapultepec s/n,Col. San Miguel Chapultepec,11800,,http://data.sedema.cdmx.gob.mx/museodehistorianatural/?view=featured,,mhn_mex@sma.df.gob.mx, difusionmhn.sma@gmail.com,,-99.20193,19.41014,http://sic.gob.mx/ficha.php?table=museo&table_id=238,2017-11-28 16:58:16-06,,
786,Sala de Arte Publico Siqueiros,Arte,1969-01-29,Secretaria de Cultura/INBA,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Tres Picos 29,Col. Polanco,11560,,http://saps-latallera.org/,,saps.educacion@inba.gob.mx,,-99.18736,19.42875,http://sic.gob.mx/ficha.php?table=museo&table_id=786,2017-06-02 09:50:57-05,,,
1484,Museo Jumex,Arte,2013-11-19,"Fundacion Jumex Arte Contemporaneo, A.C.",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Blvd. Miguel de Cervantes Saavedra 303,Col. Granada,11520,,https://www.fundacionjumex.org/es,,info@fundacionjumex.org,Coleccion_Jumex,-99.20376,19.44042,http://sic.gob.mx/ficha.php?table=museo&table_id=1484,2017-03-31 12:28:45-06,,,
977,Museo Nacional de la Cartografia,Historia,2000-02-19,Secretaria de la Defensa Nacional (SEDENA)/Direccion General de Archivo e Historia,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Observatorio 94,Col. Tacubaya,11870,,http://www.gob.mx/sedena/acciones-y-programas/museo-nacional-de-la-cartografia,,mus_carto@mail.sedena.gob.mx,,-99.19196,19.40432,http://sic.gob.mx/ficha.php?table=museo&table_id=977,2016-06-07 12:23:18-05,,,
335,Museo Tamayo Arte Contemporaneo,Arte,1981-05-30,Secretaria de Cultura/INBA,9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Av. Paseo de la Reforma 51,Bosque de Chapultepec,11580,,http://www.museotamayo.org,https://www.facebook.com/museotamayo,nfo@museotamayo.org,museotamayo,-99.18173,19.42552,http://sic.gob.mx/ficha.php?table=museo&table_id=335,2017-06-02 10:47:57-05,,,
502,"Mana, Museo de la Biblia",Historia,2000-07-30,"Mana, Museo de las Sagradas Escrituras, A.C.",9,Distrito Federal,16,Miguel Hidalgo,1,MIGUEL HIDALGO,Tonantzin 31,Col. Tlaxpana,11370,,http://www.museodelabiblia.mx,,presidente@museodelabiblia.mx,secretaria.academica@museodelabiblia.mx,,-99.18253,19.40156,http://sic.gob.mx/ficha.php?table=museo&table_id=502,2017-04-05 13:34:46-05,,
975,Museo Legislativo Los Sentimientos de la Nacion,Historia,1994-10-24,"H. Camara de Diputados/Direccion General de Servicios de Documentacion , Informacion y Analisis",9,Distrito Federal,17,Venustiano Carranza,1,VENUSTIANO CARRANZA,Av. Congreso de la Union 66,Col. El Parque,15969,,http://www.diputados.gob.mx/museo/presenta/inicio.htm,,museo.legislativo@congreso.gob.mx,,-99.11728,19.42952,http://sic.gob.mx/ficha.php?table=museo&table_id=975,2016-06-08 12:33:25-05,,,
224,Museo Profr. Enrique W. Sanchez Garcia,Arqueologia,2000-02-17,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,1,Canatlan,1,CANATLAN,Av. Soledad Alvarez s/n,Col. San Diego,34456,,,,claudiaderetana@hotmail.com,,-104.7782,24.52353,http://sic.gob.mx/ficha.php?table=museo&table_id=224,2017-02-28 13:21:28-06,,,
406,Museo Comunitario Kokopelli,Arqueologia,2008-06-21,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,1,Canatlan,52,GOMELIA,Domicilio conocido,Centro,34448,,,,felixporras55@live.com.mx,,-105.23114,24.55189,http://sic.gob.mx/ficha.php?table=museo&table_id=406,2017-03-03 12:28:35-06,,,
400,Museo Comunitario Concuemitl,Historia,1994-08-04,Ayuntamiento de Cuencame,10,Durango,4,Cuencame,1,CUENCAME DE CENICEROS,"Constitucion 109, Quiosco de la Plaza de Armas",Centro,35800,,,,,,-103.69833,24.87049,http://sic.gob.mx/ficha.php?table=museo&table_id=400,2015-07-06 11:06:42-05,,,
1911,Museo Comunitario Gral. Calixto Contreras,Historia,2015-01-01,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,4,Cuencame,64,SAN PEDRO DE OCUILA,Domicilio conocido,,35805,,,,anacleto_hdez65@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1911,2017-03-02 10:14:21-06,,,
983,Museo Comunitario de Velardeña,Historia,1996-10-14,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,4,Cuencame,74,VELARDEÑA,Ferrocarril 8,Col. El Ocho,35816,,,,carmen_lujan_orozco@hotmail.com,,-103.73833,25.06472,http://sic.gob.mx/ficha.php?table=museo&table_id=983,2014-02-06 05:54:11-06,,,
897,Museo de las Culturas Populares de Durango,Arte,1995-10-04,Instituto de Cultura del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,5 de Febrero 1107 Pte.,Centro Historico,34000,,http://www.iced.mx/,http://visita.durango.gob.mx/ubicaciones/Museo_de_las_Culturas_Populares,museoculturapop@hotmail.com,,-104.67461,24.02251,http://sic.gob.mx/ficha.php?table=museo&table_id=897,2016-06-13 12:33:27-05,,,
989,Museo de Arte Guillermo Ceniceros,Arte,1998-08-03,Instituto de Cultura del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Calle Aquiles Serdan 1225,Centro Historico,34000,,http://www.iced.mx/,,museo.guillermoceniceros@hotmail.com,,-104.67467,24.02741,http://sic.gob.mx/ficha.php?table=museo&table_id=989,2016-06-13 12:25:33-05,,,
1486,Galeria Episcopal de Catedral. Museo de Arte Sacro,Arte,2008-03-03,"Asociacion Amigos de la Catedral, A.C.",10,Durango,5,Durango,1,VICTORIA DE DURANGO,Negrete 601 Pte.,Centro,34000,,http://galeriaepiscopaldecatedral.blogspot.mx/,https://www.facebook.com/pages/Galeria-Episcopal-De-La-Catedral-De-Durango/136364149734143?fref=ts,galeriaepiscopaldecatedral@hotmail.com, morga_santacruz504@outlook.com,,-104.67043,24.02559,http://sic.gob.mx/ficha.php?table=museo&table_id=1486,2016-06-06 13:40:41-05,,
1339,"Bebeleche, Museo Interactivo de Durango",Ciencia y tecnologia,2009-12-18,Gobierno del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Blvd. Armando del Castillo Franco km. 1.5,Fracc. Lomas del Parque,34100,,http://www.bebeleche.org.mx/,http://centro.edu.mx/CENTRO/es/bebeleche-museo-interactivo-durango/,direccion@bebeleche.org.mx,Bebeleche,-104.69141,24.02102,http://sic.gob.mx/ficha.php?table=museo&table_id=1339,2017-03-30 09:06:30-06,,,
1528,"Museo Casa de Cultura Banamex, El Palacio del Conde del Valle de Suchil",Arte,2011-01-28,"Fomento Cultural Banamex, A.C.",10,Durango,5,Durango,1,VICTORIA DE DURANGO,Av. 5 de Febrero s/n esq. Francisco I. Madero,Centro,34000,,http://www.casasdeculturabanamex.com/palaciodesuchil/,http://www.casasdeculturabanamex.com,contacto@palaciodesuchil.com, contacto@fomentoculturalbanamex.org,CCulturaBanamex,-104.66853,24.02345,http://sic.gob.mx/ficha.php?table=museo&table_id=1528,2017-03-30 09:16:07-06,,
1622,Salas de Exposiciones del Centro INAH Durango,Arqueologia,1999-05-06,Secretaria de Cultura/INAH,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Av. 16 de septiembre 130,Col. Silvestre Dorador,34070,,http://www.inah.gob.mx/es/red-de-museos/307-salas-de-exposiciones-del-centro-inah-durango,,sirle_rojas@inah.gob.mx,,-104.68145,24.03307,http://sic.gob.mx/ficha.php?table=museo&table_id=1622,2016-06-06 14:13:26-05,,,
994,Museo Regional de Durango-UJED Angel Rodriguez Solorzano,Historia,1988-11-26,Universidad Juarez del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Victoria 100 Sur s/n esq. Aquiles Serdan,Centro,34000,,http://www.museo.ujed.mx,,museoregional@hotmail.com,,-104.66993,24.0269,http://sic.gob.mx/ficha.php?table=museo&table_id=994,2017-04-05 11:36:12-05,,,
1485,Museo de Historia y Arte Contemporaneo El Palacio de los Gurza,Arte,2010-09-15,Instituto de Cultura del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Negrete 901 Pte.,Centro,34000,,http://www.iced.mx/,https://www.facebook.com/palacio.delosgurza/,azulintensoygris@hotmail.com,,-104.67234,24.02536,http://sic.gob.mx/ficha.php?table=museo&table_id=1485,2016-06-13 12:26:46-05,,,
1346,Museo de Arte Funerario Benigno Montoya,Arte,2002-12-27,"Ayuntamiento de Durango, Instituto Municipal del Arte y la Cultura ",10,Durango,5,Durango,1,VICTORIA DE DURANGO,"Prol. Pino Suarez s/n, Panteon Municipal de Oriente",Col. Hipodromo,34000,,http://imac.municipiodurango.gob.mx/,,imacdgo.comunicacion@gmail.com,,-104.64151,24.02701,http://sic.gob.mx/ficha.php?table=museo&table_id=1346,2016-06-13 12:16:22-05,,,
297,Museo de Arqueologia Ganot-Peschard,Arqueologia,1998-03-03,Instituto de Cultura del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Zaragoza 315 Sur,Centro Historico,34000,,http://www.iced.mx/,https://www.facebook.com/pages/Museo-de-Arqueolog%C3%ADa-de-Durango-Ganot-Peschard/423768474395474?fref=ts,museo.arqueologiagp@gmail.com,,-104.67192,24.02378,http://sic.gob.mx/ficha.php?table=museo&table_id=297,2016-06-13 12:09:07-05,,,
1489,Museo Tunel de Mineria,Historia,2011-07-07,Gobierno del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,"Juarez y 20 de Noviembre, Plaza de Armas y Estacion Arzobispado",Centro,34000,,,,gustavo.balderasp@gmail.com,https://twitter.com/PaseosDgo,-104.67006,24.02393,http://sic.gob.mx/ficha.php?table=museo&table_id=1489,2016-06-13 13:33:29-05,,,
1645,Museo de la Ciudad 450,Historia,2013-02-22,Instituto Municipal del  Arte y la Cultura de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,Av. 20 de noviembre s/n,Centro,34000,,http://imac.municipiodurango.gob.mx/,https://www.facebook.com/museodelaciudad.durango?fref=ts,museodelaciudad450@municipiodurango.gob.mx,,-104.66905,24.0247,http://sic.gob.mx/ficha.php?table=museo&table_id=1645,2016-06-13 12:28:33-05,,,
1117,Museo de Sitio de la Ferreria,Arqueologia,2000-01-01,Secretaria de Cultura/INAH,10,Durango,5,Durango,1,VICTORIA DE DURANGO,"Carr. a Sebastian Lerdo de Tejada s/n, Zona Arqueologica de La Ferreria",,34330,,http://www.inah.gob.mx/es/red-de-museos/203-museo-de-sitio-de-la-ferreria,,sirle_rojas@inah.gob.mx,,-104.64648,23.96125,http://sic.gob.mx/ficha.php?table=museo&table_id=1117,2016-06-02 11:24:07-05,,,
1548,Museo Francisco Villa,Historia,2013-02-14,Instituto de Cultura del Estado de Durango,10,Durango,5,Durango,1,VICTORIA DE DURANGO,5 de Febrero 800 Pte.,Centro,34000,,http://museovilla.iced.mx/,https://www.facebook.com/Museo-Francisco-Villa,museo.franciscovilladurango@gmail.com,,-104.6716,24.0232,http://sic.gob.mx/ficha.php?table=museo&table_id=1548,2016-06-06 11:53:08-05,,,
1159,Museo Comunitario Tepeyolotl,Arqueologia,2004-02-26,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,5,Durango,219,EL NAYAR,Av. 16 de septiembre 204,Col. El Nayar,34303,,,,marthabt1234@gmail.com, museonayar@gmail.com,,-104.69645,23.96286,http://sic.gob.mx/ficha.php?table=museo&table_id=1159,2017-03-02 12:04:36-06,,
1345,Museo Comunitario Nuestra Historia de Ayer y Hoy,Historia,2009-10-15,"Promotores de la Cultura Simon Bolivar, A.C./Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,6,General Simon Bolivar,1,GENERAL SIMON BOLIVAR,Simon Bolivar s/n,Centro,35950,,,,koolchado_18@hotmail.com,,-103.22589,24.68822,http://sic.gob.mx/ficha.php?table=museo&table_id=1345,2017-03-03 07:32:48-06,,,
1831,Museo de Artesanias Regionales (MUSAR),Arte,2015-11-17,Universidad La Salle Laguna,10,Durango,7,Gomez Palacio,1,GOMEZ PALACIO,Canatlan 150,Parque Industrial Lagunero,35070,,https://www.facebook.com/musar.laguna/timeline,,fotografia@ulsalaguna.edu.mx, promocion@ulsalaguna.edu.mx,,-103.46724,25.55031,http://sic.gob.mx/ficha.php?table=museo&table_id=1831,2016-06-20 13:13:34-05,,
782,Museo de Arte Moderno,Arte,1976-12-10,Gobierno del Estado de Durango,10,Durango,7,Gomez Palacio,1,GOMEZ PALACIO,Lisboa s/n esq. Londres,El Campestre,35080,,,https://www.facebook.com/pages/Casa-de-la-Cultura-de-G%C3%B3mez-Palacio/255500994514299?fref=ts,,,-103.50013,25.55095,http://sic.gob.mx/ficha.php?table=museo&table_id=782,2016-06-02 13:46:53-05,,,
988,Museo Comunitario Xiximes,Ciencia y tecnologia,1996-07-27,"Asociacion Nacional de Museos Comunitarios, A.C./Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,7,Gomez Palacio,1,GOMEZ PALACIO,Martires 102,Centro,35000,,,,museoxiximes63_10@hotmail.com,,-103.49716,25.56177,http://sic.gob.mx/ficha.php?table=museo&table_id=988,2014-02-06 05:18:30-06,,,
1522,Museo Municipal Challet Gorosave,Historia,2006-09-18,Ayuntamiento de Lerdo,10,Durango,12,Lerdo,1,LERDO,Av. Francisco I. Madero 386 Nte.,Centro,35150,,http://www.lerdo.gob.mx,,yola_museo@yahoo.com, educacionlerdo@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1522,2017-02-17 18:54:12-06,,
365,Museo Capitan Piloto Aviador Francisco Sarabia Tinoco,Historia,2013-02-08,Ayuntamiento de Lerdo,10,Durango,12,Lerdo,1,LERDO,Blvd. Miguel Aleman s/n,Centro,35150,,,,ma_ross_gr@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=365,2016-06-13 11:55:25-05,,,
992,Museo Comunitario Francisco Villa y la Division del Norte,Historia,1994-07-30,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,12,Lerdo,23,LA LOMA,Ex Hacienda de la Santisima Trinidad,Col. Villa La Loma,35190,,,,,,-103.67635,25.46389,http://sic.gob.mx/ficha.php?table=museo&table_id=992,2014-02-06 06:54:12-06,,,
980,Museo Comunitario Aviles,Historia,1997-11-17,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,12,Lerdo,57,CIUDAD JUAREZ,Juarez 110 Ote.,Centro,35180,,,,liku2292@hotmail.com,,-103.59277,25.49668,http://sic.gob.mx/ficha.php?table=museo&table_id=980,2017-02-28 12:31:09-06,,,
993,Museo Benito Juarez,Arqueologia,1978-02-05,Ayuntamiento de Mapimi,10,Durango,13,Mapimi,1,MAPIMI,Av. Zaragoza 1,Centro,35200,,,https://www.facebook.com/pages/Museo-Benito-Juarez-Mapimi/223771871064864,oalonso_3030@hotmail.com,,-103.84826,25.83345,http://sic.gob.mx/ficha.php?table=museo&table_id=993,2017-03-30 00:14:30-06,,,
1577,Museo Recinto Hidalgo (En remodelacion),Historia,1985-08-01,Ayuntamiento de Mapimi,10,Durango,13,Mapimi,1,MAPIMI,Av. Zaragoza 1,Centro,35200,,,,alonso9blancas@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1577,2016-06-02 12:50:47-05,,,
981,Museo Comunitario Contalpa,Antropologia,1987-05-30,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,16,Nombre de Dios,1,NOMBRE DE DIOS,Francisco Zarco 303,Centro,34840,,,,rudiaz1@hotmail.com,,-104.24083,23.84361,http://sic.gob.mx/ficha.php?table=museo&table_id=981,2017-03-01 09:56:45-06,,,
393,Museo de Sitio Francisco Villa,Historia,1978-07-01,Instituto de Cultura del Estado de Durango,10,Durango,17,Ocampo,1,VILLA OCAMPO,Gral. Francisco Villa s/n,Barrio de la Soledad,35383,,,,ocampo_1013@hotmail.com,,-105.50725,26.44147,http://sic.gob.mx/ficha.php?table=museo&table_id=393,2016-06-06 12:04:04-05,,,
368,Museo Comunitario Peñon Blanco,Antropologia,1998-06-23,Ayuntamiento de Peñon Blanco,10,Durango,21,Peñon Blanco,1,PEÑON BLANCO,Alberto M. Alvarado 100,Centro,34740,,,,culturapb85@hotmail.com,,-104.02679,24.79234,http://sic.gob.mx/ficha.php?table=museo&table_id=368,2016-06-02 13:30:25-05,,,
377,Museo Comunitario Maika,Arqueologia,1998-12-06,"Amigos de Poanas, A.C.",10,Durango,22,Poanas,1,VILLA UNION,Blvd. Don Miguel Hidalgo s/n,Zona Centro,34800,,https://www.facebook.com/Museo-Comunitario-Maika-360020697469275/?fref=ts,,gerardo_riga_09@hotmail.com, fanny_anitua_vu@hotmail.com,,-104.04538,23.97123,http://sic.gob.mx/ficha.php?table=museo&table_id=377,2017-03-06 10:27:19-06,,
1163,Museo Comunitario Alhi,Historia,2003-08-01,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,23,Pueblo Nuevo,1,EL SALTO,Ferrocarril 118,Col. Morelos,34950,,,,miho_1991@hotmail.com, museoalhi_elsalto@hotmail.com,,-105.36163,23.77352,http://sic.gob.mx/ficha.php?table=museo&table_id=1163,2017-02-28 12:27:06-06,,
982,Museo Comunitario de la Mineria,Historia,1996-01-01,"Union de Museos Comunitarios del Estado de Durango, A.C.",10,Durango,27,San Juan de Guadalupe,1,SAN JUAN DE GUADALUPE,San Pedro 33,Centro,35900,,,,letypadflo@hotmail.com,,-102.78242,24.63108,http://sic.gob.mx/ficha.php?table=museo&table_id=982,2017-02-28 13:12:13-06,,,
984,Museo de Sitio La Coyotada General Francisco Villa,Historia,1978-06-05,Instituto de Cultura del Estado de Durango,10,Durango,28,San Juan del Rio,1,SAN JUAN DEL RIO DEL CENTAURO DEL NORTE,Domicilio conocido s/n,La Coyotada,34490,,,,presidencia_sjr@hotmail.com,,-104.46299,24.77421,http://sic.gob.mx/ficha.php?table=museo&table_id=984,2016-05-24 15:58:30-05,,,
